protein	RD139_Wide_UPS1_0_1fmol_inj1	RD139_Wide_UPS1_0_1fmol_inj2	RD139_Wide_UPS1_0_1fmol_inj3	RD139_Wide_UPS1_10fmol_inj1r	RD139_Wide_UPS1_10fmol_inj2	RD139_Wide_UPS1_10fmol_inj3	isna	pval	log2_FC	Bonf_pass	BH_thr	BH_pass	FC_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P0A7K6	2474254215.471884	2545674089.4252505	2539527053.7798505	2284407489.4171567	2503366042.47666	2464800697.542784	0	0.26541618685740864	0.059789138989246156	False	0.013663075416258571	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P32664	10691659.441080073	10904345.819988431	8583175.16687222	11838016.055866333	10822824.291233158	10901855.083585547	0	0.2655530533409649	-0.15330495640964126	False	0.013687561214495594	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P67662	1419384.8577166498	1671975.6287396888	1575925.019180137	1164011.1306888463	1506303.948691301	164195.4604492106	1	0.2665910998765815	0.7194840883854832	False	0.013712047012732615	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AD07	47111561.05587075	45717971.47574072	32046858.378261227	27031906.531679243	31646543.19449728	41400172.99819905	0	0.26748781367809255	0.31936690679191904	False	0.013736532810969638	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P39325	6640343.031643917	6190087.661367895	5557762.296359194	9312185.98917948	6983927.795887071	6256971.652827219	0	0.26763297555031584	-0.29454510606462914	False	0.01376101860920666	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P77338	3690998.0013118177	5060254.021318988	4554108.877577395	6935022.3126885975	4819442.290809682	4815757.772183942	0	0.2678885637713265	-0.316585320785603	False	0.013785504407443683	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AFK0	222305487.07452545	229459190.1140018	224399301.88333145	238103639.1975532	229322686.44376493	225754561.94199836	0	0.2679215110602341	-0.035858714645579805	False	0.013809990205680706	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P31069	17527666.971915573	15605864.453281932	17734712.712882012	17474951.803311013	12934224.9005105	14321929.625473987	0	0.2683795710393019	0.1854868555492829	False	0.013834476003917727	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A9Q7	10095506212.423304	10207706619.186953	10314814890.096909	9331611824.171692	10135913617.197817	10018896742.853828	0	0.26879151990712674	0.054330574113909104	False	0.01385896180215475	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P77499	23579295.83389137	23639250.218237214	22264220.76853821	21399236.01288507	22877116.285759885	22713746.057245128	0	0.26925250879619833	0.05270733358931576	False	0.013883447600391773	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P30852	7060456.004667633	7522603.500000002	6915745.908205646	6722789.445143182	7127068.80499075	5625823.886457665	0	0.26925936804501255	0.14258263866218285	False	0.013907933398628796	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P76149	3024358.7529379143	3832886.5766450935	2739875.7111563096	3579980.73587629	3418448.2546494333	4149717.204654883	0	0.2699953294924566	-0.21613023302311382	False	0.013932419196865818	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AD68	20255584.31065647	19786574.15655663	19329832.23477711	29249366.34737189	22045192.068407144	20380823.72895421	0	0.2702037766544861	-0.2716952048750842	False	0.01395690499510284	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P06996	5648009240.518951	5731123474.426588	5755341659.98588	5942565193.275705	5867833243.004266	5678205953.074511	0	0.270219558112109	-0.029513229382730443	False	0.013981390793339864	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A9K7	16786154.945526674	17323524.313960955	13544734.86269105	16371416.973082583	19222524.680789474	17682873.92044263	0	0.27045250397309945	-0.1608979992455207	False	0.014005876591576887	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AGG0	16458474.560573673	15137552.11810234	14195754.739134314	13842139.300525395	15073185.55546867	13813822.344202882	0	0.27071928209562307	0.09986816703157597	False	0.01403036238981391	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AEI4	70806306.86212566	65504083.75665807	68611009.195494	62431471.523995824	67466743.97248264	66640603.23212794	0	0.27108254183894565	0.06025636209265955	False	0.014054848188050932	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0C0L7	35490753.938876964	38989230.49922635	39886962.67245311	44988174.88282498	39103017.288824536	39388966.72316252	0	0.2712814763384168	-0.11060908166266775	False	0.014079333986287954	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P77754	3229955.4667830816	3229919.038144025	2537380.283892602	3203577.435678885	3503628.0168217067	3323818.3125491976	0	0.2713893644606369	-0.15691207115440745	False	0.014103819784524976	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P08622	199013311.8756716	190853314.16457945	202003648.3530162	195224357.37262493	193968943.04515508	184895062.21002597	0	0.2721259474125385	0.04400819090421795	False	0.014128305582761999	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P03841	90522589.68304013	88809807.93526714	91099972.59098336	91083798.19454756	85733885.45064028	85342954.38654202	0	0.27224293598591853	0.044816760495633115	False	0.014152791380999022	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A7B1	25484016.67756266	25402983.673927527	24614749.217191447	28176570.458808474	25316013.61165823	25894166.617156297	0	0.273338686764351	-0.07238817200826145	False	0.014177277179236045	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P02942	177421857.5739233	173269424.9144246	174952474.24653712	172822088.28674793	188078826.28195983	185986002.8571489	0	0.27369953725477036	-0.05715717401312315	False	0.014201762977473066	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P37613	51915104.38689266	51912693.87930578	48670510.86735426	51016918.759498864	47132218.39144222	48358632.45098221	0	0.2740762278012971	0.057816070792568286	False	0.014226248775710089	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P00959	425432365.229054	434399963.0902517	431685659.32378113	433223753.9611135	460846539.96418655	436265338.03572327	0	0.27416273835014	-0.042722534138276	False	0.014250734573947111	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P07012	271352065.35959643	266650391.90811595	277876904.1064053	274891831.09989125	280150714.25843847	275493608.0953152	0	0.274284908886925	-0.025687124145800065	False	0.014275220372184134	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A9Q9	247589027.94896775	240491572.58002463	238101681.2282931	236397529.5661693	267034810.3527462	273660546.8998426	0	0.2747807814108673	-0.09775532595003675	False	0.014299706170421157	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P52097	597666.0689033997	738235.9771259974	167499.3404649487	656265.4394473569	783064.5019921283	824789.2072366808	1	0.2748347507547672	-0.590719642158201	False	0.014324191968658178	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AE22	12495593.761286505	12721445.659975328	11928563.010656262	12824291.87425281	12690500.131294206	12676329.512306774	0	0.27559623967117397	-0.040045862583065577	False	0.0143486777668952	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P33224	7370072.829983695	7813553.574219712	5564238.807440733	7880498.012907713	7928111.097012852	8003049.239251858	0	0.2757520625821346	-0.1987051973822597	False	0.014373163565132224	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P06612	185004405.05718896	190672929.7996907	184334951.43871176	205465429.42676947	194229359.95429495	185626519.6010435	0	0.27701807484317065	-0.06377032254086225	False	0.014397649363369246	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0C037	41935157.608649045	34616749.68945875	40790753.15526962	44427307.39197184	43778354.765649386	39637770.194395885	0	0.2778689910473835	-0.12365044048574217	False	0.01442213516160627	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A8B5	33972284.25865395	29244276.16523424	26719481.91597721	32269440.39995754	33462730.930846717	33562860.84872086	0	0.27807969308023045	-0.1428221410044338	False	0.01444662095984329	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A7A2	16251441.46971454	17187523.168857627	18830524.077021133	19141458.249384902	20227913.64096337	17245849.007954698	0	0.2783624884603465	-0.1152209237626297	False	0.014471106758080313	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A809	2307939.012411564	2253507.2388017755	2645838.9826472267	2291298.7151151355	2278711.559557684	2088126.327014435	0	0.2783889840179513	0.1143374724018447	False	0.014495592556317336	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A8J8	258849586.30366576	260889781.02197856	266891997.71006143	283462849.86342275	262520466.22771373	268152146.3470056	0	0.27843525521844953	-0.04958115029892843	False	0.01452007835455436	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P52644	6141898.329362928	5085665.802892894	4557564.223120789	5394897.082967311	6848567.055535022	5915412.331981962	0	0.27844876776559413	-0.20210895083780522	False	0.014544564152791383	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A6N8	256282811.4305175	262417613.6117144	258340104.7730725	228794734.6065049	259558075.9298803	249004328.5309242	0	0.27850055137322455	0.07562629220939063	False	0.014569049951028404	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P36672	21192198.131262608	20015460.4975038	23597564.29529239	25704731.532629997	23958479.526087336	21355374.607226204	0	0.27866644219305714	-0.13208653876996063	False	0.014593535749265427	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P06971	315121789.4544919	324372534.0717338	329355864.7447974	318503846.0338179	342740317.499775	346043446.1946396	0	0.27906795229656417	-0.05613016688963954	False	0.01461802154750245	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P08395	52922213.60739311	50146997.09818392	50654886.050429866	54488863.5068832	53914045.520546965	50776841.68838493	0	0.2791602846777757	-0.050313492131554324	False	0.014642507345739473	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P25552	12696242.590136928	13043797.871634588	12468716.832066556	14525268.49467217	13936445.802633602	12448449.290338377	0	0.2798574696916393	-0.09855597007471305	False	0.014666993143976495	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P46889	22805781.04821061	26741965.06094589	22372243.8647277	24114589.76633322	26426035.419494603	28241056.05578709	0	0.2814653509471977	-0.1314673854037147	False	0.014691478942213516	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AFQ7	63670163.9040679	65062875.51029639	65747365.183507785	69417798.69161369	66060996.28691947	64917453.51313713	0	0.28182323234762807	-0.0432307010114233	False	0.01471596474045054	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P23917	10259744.1787873	8908427.666412855	8054580.329241414	7141709.779323327	8312936.747500982	8745026.964432111	0	0.28188266442907206	0.16982534586909911	False	0.014740450538687562	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P24216	20185587.27132157	21376629.285347942	23128856.81221233	23360684.256015792	22063932.25951831	23008578.805667005	0	0.28207088060911695	-0.08112966159911725	False	0.014764936336924585	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0ADV5	11997531.379879534	10141484.657232473	10123093.86598041	10598585.513268244	8947411.119834572	9767377.465832302	0	0.28217868175288047	0.13828175393344214	False	0.014789422135161608	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AFA7	5194368.011229409	5122632.640621057	5209261.98302662	5304931.717085615	5390681.362343013	5144447.325291476	0	0.2822097586083204	-0.028867240202890374	False	0.014813907933398629	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AA37	1541277.4741702536	1662793.1900800625	1637721.56747066	2254730.1549549685	1694915.0445896576	1699850.4595897433	0	0.28253474570071896	-0.2225809086943856	False	0.014838393731635651	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AE67	15782948.71799506	14956513.747628124	13995953.937980607	14282977.709778951	19113405.210226554	17492153.48340484	0	0.28323042711367885	-0.1859232535499194	False	0.014862879529872674	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P68206	62092547.09448568	67507884.829851	63095153.79198223	61694653.454717815	74513423.95543613	77261783.25702718	0	0.28341158982194864	-0.1477088706780137	False	0.014887365328109697	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P09127	223144063.5479424	230916921.27493507	218825598.9899416	235518110.22133288	227845203.5449819	226444392.44708037	0	0.28364119054220027	-0.03583088940779031	False	0.01491185112634672	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P07650	232039052.80294895	239984573.56171948	239229968.72210976	236878718.306824	245019094.6583762	242285232.73024425	0	0.28383681512794545	-0.02599036171660376	False	0.014936336924583741	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P09831	147063128.7590042	146834597.53559473	142870639.91418567	157984705.67864028	144509837.286208	151082512.3531529	0	0.2842999991952307	-0.054479291778418294	False	0.014960822722820764	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A763	257421813.0284848	256195795.72427997	255283070.8868766	257804658.9549799	249861276.4776368	244503718.4184176	0	0.2844431415271808	0.03173915228376914	False	0.014985308521057786	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P30744	98410569.01994295	98021566.23762669	95845199.36909172	106574130.81995368	95875990.52034286	103518732.13254116	0	0.2856743735601461	-0.06604684312981886	False	0.01500979431929481	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P06709	13468167.1057949	13033653.091415657	12479742.949886627	11214809.17475922	12558497.877212374	12922219.493070588	0	0.28596656186486114	0.0871877446875594	False	0.015034280117531834	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
