protein	RD139_Wide_UPS1_25fmol_inj1	RD139_Wide_UPS1_25fmol_inj2	RD139_Wide_UPS1_25fmol_inj3	RD139_Wide_UPS1_2_5fmol_inj1	RD139_Wide_UPS1_2_5fmol_inj2	RD139_Wide_UPS1_2_5fmol_inj3	isna	pval	log2_FC	Bonf_pass	BH_thr	BH_pass	FC_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P0AFU4	1906883.8053818864	2901301.6780010806	2870325.540926462	2841480.8853411195	1902053.0939681656	2858552.214903697	0	0.9579781377212151	0.014431195477215986	False	0.04834486166007906	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P22256	491589052.7048436	438673830.7002584	553124942.8016113	468811288.6913448	507551920.3704733	500954748.53755945	0	0.9583787424001546	0.005915468977254067	False	0.04836956521739131	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AB28	139113340.83985534	141031145.33106455	144006295.3928828	138557578.95705676	140955355.68529066	145032474.37390605	0	0.9585224560907661	-0.001341651149137769	False	0.048394268774703555	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A6I0	257359027.033747	254125241.80038705	267802954.37367108	261433670.73748463	261161875.56109223	257430782.7142332	0	0.9589875254213611	-0.0013676586827709245	False	0.04841897233201581	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P27306	13691716.861976191	11847305.237858882	12654458.37668949	12920120.813026212	10871729.78856202	14220362.15945591	0	0.9599535633881322	0.006863385563656708	False	0.04844367588932807	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P24183	227475273.5091675	235346075.07264447	236995079.7473612	242215366.49672705	234489930.3312703	222041551.9811444	0	0.9601978424983575	0.0022066607860292543	False	0.04846837944664032	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P08622	192076074.83793056	211386055.74542665	198723008.21934372	194683129.7759585	206249633.54298276	202316231.79022527	0	0.960285530869919	-0.0025465026630091935	False	0.048493083003952574	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P28304	51827962.26485516	53629244.32522089	52667043.88331466	54717322.959415786	54469472.57304333	49243179.28046446	0	0.9606199208880504	-0.002786676597090849	False	0.048517786561264827	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P32176	366726408.5342786	381203156.740148	371426098.6081962	365910699.7098728	375590017.49703074	376997590.356269	0	0.9611926938615918	0.0011054374294703045	False	0.04854249011857707	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P10378	3059772.33690924	3156580.413897051	2765769.404547893	2362002.5081541967	3183819.1934743896	3492172.779514081	0	0.9623228887609758	-0.008946333397038025	False	0.04856719367588933	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P10371	9634582.44888779	9509650.828736443	9618181.22469588	11360625.118333789	9265991.43730249	8275834.018142948	0	0.963744224828867	-0.007007030805350259	False	0.048591897233201585	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P21889	683007210.987116	638081165.7921237	647593826.7733606	655059859.7014804	639257524.8392484	676899745.5822891	0	0.9638926397708946	-0.0018564568213899199	False	0.04861660079051384	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P03007	2987146.9937051376	1884933.629963697	3009955.5920986338	2110501.464321948	2975421.240512812	2731145.5188487656	0	0.9643335655395417	0.011940749285699359	False	0.04864130434782609	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A9H1	18976078.64901293	8311255.999464136	9937670.887136158	14660782.526412062	14807047.249416605	7166195.466603747	0	0.9647192939313196	0.023087834364939858	False	0.048666007905138337	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P31433	11042788.365350325	9625756.303574309	9482123.47464439	9523883.133292958	10908609.535949768	9623794.170698036	0	0.9647429371239893	0.00452318341863685	False	0.048690711462450596	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P66817	21833769.988531817	18659002.30544276	20889785.015473668	20360442.749264777	20008695.96013003	21159076.531554837	0	0.964897906524224	-0.0034193922868739545	False	0.04871541501976285	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AFU8	192535695.86294228	184541405.57363927	195594653.566316	182295133.59068385	194420239.57937652	195208707.8863327	0	0.9650105839686824	0.0018847974355015317	False	0.0487401185770751	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P67080	31003483.327520728	30628735.67356821	34818112.44354001	32657502.48143137	33715965.66215403	29847206.617667217	0	0.9675705511169104	0.0034392794396136466	False	0.048764822134387355	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A7U7	1068336950.7226667	1237766703.5107	1095427208.9847274	1157557550.5885663	1150238764.147015	1101077233.8447976	0	0.9681401598381747	-0.003110904793036946	False	0.04878952569169961	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P76256	16963336.543023534	17007370.567727074	17583368.828492254	16376354.865112685	17061223.377308674	18047935.57455468	0	0.9683160226122698	0.0019199270614206608	False	0.04881422924901186	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P27848	30919005.358291674	23740671.91508278	22061951.57925904	26998314.541857228	24671914.63242057	24688399.33551065	0	0.9692291084737397	0.0068421595977631	False	0.04883893280632411	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AE06	604779518.3071139	619454373.9793129	623620913.491054	614853436.8036982	617097207.7885929	616617255.9411994	0	0.9707126113067799	-0.0005566345424647284	False	0.048863636363636366	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P05791	53785198.38685457	58688606.35324148	59408033.223334	54963270.727771	54312973.18047571	62274103.66968629	0	0.973508325587717	0.0027850603636632165	False	0.04888833992094862	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P64602	7002816.541366899	7006734.999999995	6028161.935590275	6791982.916073647	7267333.740687164	5924177.603595759	0	0.9735101857967956	0.003909019601788601	False	0.04891304347826087	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AE48	69937456.08063307	62939918.859950766	64498350.35284995	64286313.70026273	67161890.941342	65681007.622317456	0	0.9738094823777743	0.0018029846403491679	False	0.04893774703557313	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A8W2	52811619.06564576	50587683.3707603	52253462.804339394	55430930.577983536	47594046.39378656	52370043.90941377	0	0.9740095009045182	0.0023909290536992646	False	0.04896245059288538	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P52095	1168300.900547253	1040796.2499999997	990082.9810412698	904401.1756452796	1114275.4485243857	1190901.171822225	0	0.9745056383121371	-0.004681303991452143	False	0.04898715415019763	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P15038	4101989.46705228	4350422.85688805	6048568.371664209	4559444.415118727	4536909.524308767	5475384.583294464	0	0.9747362977193974	-0.007022540071398294	False	0.04901185770750988	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P05458	34872931.586299144	30351019.35884788	31889282.741993472	33291706.41764197	31881165.930090867	31795072.45731829	0	0.975187377141786	0.002159999135101461	False	0.049036561264822136	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P23857	29612708.657708183	31687997.951662425	28195159.92195562	31574536.49676917	31230928.81626141	26498399.328955565	0	0.9753858209960327	0.003098441795708991	False	0.049061264822134396	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P04335	81316685.94683103	80614413.47261225	75723012.22234862	72891008.57140124	82324733.69275737	82084025.48283964	0	0.9755769179656428	0.002152673330275127	False	0.04908596837944664	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P19931	5390100.432572428	6092849.21229931	5478675.635839971	5255729.762284463	6170800.012188059	5568955.30240897	0	0.9757171000107663	-0.0028771220928500906	False	0.049110671936758894	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AC51	30636479.63073029	27433180.091265377	27296338.70947104	25596427.73676687	26814657.772404358	33204611.424905416	0	0.9765884750135103	-0.004213773255182655	False	0.04913537549407115	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P13482	3323860.5875989515	2828386.866882582	2812316.9983474105	2619036.4866751484	3330311.739313628	3040061.3455209835	0	0.9767242530263321	-0.003992871142902493	False	0.0491600790513834	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P77649	274134.5035036029	96441.05468750006	230181.8841327656	120722.0751694668	195606.65462613144	290994.9723446982	2	0.9774282371816315	-0.01568305871696144	False	0.04918478260869566	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P20966	263554031.13256413	275236764.0346691	273270521.4141673	262861486.33594176	282311661.5904566	267517385.00738093	0	0.9774396930709793	-0.0011174227705918805	False	0.04920948616600791	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P23837	6264054.214315628	7502145.183755521	6291396.31018408	6062991.880375294	6540420.823968725	7404603.491009261	0	0.9781216029974358	0.003570550929103176	False	0.04923418972332016	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AFG6	351354900.9668634	348529225.28272206	358153178.3309379	360743679.2780913	360613586.3379504	335943834.325637	0	0.9796733280218308	0.0010042070074023342	False	0.04925889328063241	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A7C2	84173517.07556437	84523769.1216526	90808079.22824185	83514593.6476674	87447986.72560702	88758383.42650224	0	0.9799282261853086	-0.001198100734962478	False	0.049283596837944664	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P02931	712993105.7693541	759643499.77351	733500236.8529159	723368022.0651424	757647951.9750681	723746910.4362943	0	0.980571401894301	0.0008987746098879399	False	0.049308300395256924	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P23836	299845539.8682619	285652073.6606855	283072102.82266647	305962132.5403865	276477600.0658449	286906246.54356873	0	0.9810093588543528	-0.0012887973412588653	False	0.04933300395256918	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A8F8	10826667.599655544	9893039.022037718	9580147.195715662	9915198.89897653	10531259.3162	9821776.299590943	0	0.9821024998203141	0.0015063052679170153	False	0.04935770750988142	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P25552	8577965.658981841	8384365.305599434	10350654.952223623	9507797.228430483	8759052.20289443	8997083.067973902	0	0.98217613958167	0.002593372556934039	False	0.049382411067193675	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0ACB0	44780277.43326256	40743065.04784964	39439505.382438354	43488064.74024003	40171008.2229074	41184716.067144856	0	0.9843969778415143	0.0013751884534140898	False	0.04940711462450593	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0A7F9	28924420.82760209	22645477.84245658	26644186.72712504	25466203.194227327	28128851.06175547	24738184.43394179	0	0.98607667878929	-0.0021961652649238094	False	0.04943181818181819	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0ADS2	78862516.51911351	78413556.5196768	76385765.30197446	81216033.69928122	74169862.23680581	78154793.15181798	0	0.9865577566069738	0.0007482041297490994	False	0.04945652173913044	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P27830	27515164.892604604	29152693.950765356	27481348.69738439	27210223.41736699	28052640.92734246	28848426.908735745	0	0.986973196231102	0.0006502018119255779	False	0.049481225296442694	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P00968	212641647.01823395	202091933.1890554	209070511.59502304	200238705.14135376	208789408.4623477	214509072.6459389	0	0.9871717672788993	0.0006174145438434927	False	0.04950592885375494	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P33590	132620479.5729052	118778864.78111383	122917388.22534975	125755374.83762066	123590907.02569276	125193943.4456526	0	0.9872473641490379	-0.0008611307108552072	False	0.04953063241106719	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P60422	4016525840.682232	4462421713.078016	4195839951.366392	4191794667.533188	4262515627.495538	4213563093.1439214	0	0.9875107301540205	0.0007872071943146762	False	0.04955533596837945	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P36930	4285446.454896045	4177056.5573209794	6416201.517815624	5958947.470991198	5050689.630683393	3826964.0435571545	0	0.9890023700918713	0.00408828943368124	False	0.049580039525691705	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AF26	4147377.6451568864	96441.05468750006	4139462.7622833904	3419539.3686666787	4817739.237092477	61921.95710385033	2	0.9892345704497646	0.014542694949511294	False	0.04960474308300396	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AG86	784524350.5289743	787350621.5919689	792097075.004699	786718850.4800124	787376962.9564848	789781452.5408431	0	0.990401393402073	5.784460696072079e-05	False	0.049629446640316204	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P0AEJ2	1218993.4436161031	2955640.493144501	89671.98180856215	120722.0751694668	4134857.4892210807	61921.95710385033	3	0.9917094757579661	-0.017885746336498684	False	0.049654150197628456	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P33934	148198.74937724133	96441.05468750006	89671.98180856215	121046.81649940868	152386.20306936922	61921.95710385033	1	0.9919912639290307	-0.004494795006845568	False	0.049678853754940716	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P76223	29346271.683242045	29453652.045500662	28141584.563762896	29550666.53878165	30287928.173776425	27135595.512845173	0	0.9923603237348857	-0.0005422174475901746	False	0.04970355731225297	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
P30870	4852019.672360001	5774461.032724061	6282218.346531703	6915773.836941617	5770160.311209511	4195853.579951777	0	0.9926043687115491	0.0022979746599970105	False	0.04972826086956522	False	False	Ecoli	False	True	False	False	diann231	directlfq	min	1.660964047443681
