Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj3.mzML
DECOY_sp|P08997|MASY_ECOLI Malate synthase A OS=Escherichia coli (strain K12) GN=aceB PE=1 SV=1	DECOY_sp|P08997|MASY_ECOLI Malate synthase A OS=Escherichia coli (strain K12) GN=aceB PE=1 SV=1				3.13256e+06	3.02908e+06	3.21086e+06	2.93751e+06	2.863e+06	3.02904e+06
DECOY_sp|P0A9P0|DLDH_ECOLI Dihydrolipoyl dehydrogenase OS=Escherichia coli (strain K12) GN=lpdA PE=1 SV=2	DECOY_sp|P0A9P0|DLDH_ECOLI Dihydrolipoyl dehydrogenase OS=Escherichia coli (strain K12) GN=lpdA PE=1 SV=2				832003	922253	727770	861927	1.01894e+06	855969
DECOY_sp|P0AA95|YACC_ECOLI Uncharacterized protein YacC OS=Escherichia coli (strain K12) GN=yacC PE=4 SV=1	DECOY_sp|P0AA95|YACC_ECOLI Uncharacterized protein YacC OS=Escherichia coli (strain K12) GN=yacC PE=4 SV=1				2.10071e+07	2.20028e+07	2.26833e+07	2.20682e+07	2.12507e+07	2.02743e+07
DECOY_sp|P0ABU0|MENB_ECOLI 1,4-Dihydroxy-2-naphthoyl-CoA synthase OS=Escherichia coli (strain K12) GN=menB PE=1 SV=1	DECOY_sp|P0ABU0|MENB_ECOLI 1,4-Dihydroxy-2-naphthoyl-CoA synthase OS=Escherichia coli (strain K12) GN=menB PE=1 SV=1				273946	276971	291765	219056	242221	264275
DECOY_sp|P0ADX5|YHFG_ECOLI Uncharacterized protein YhfG OS=Escherichia coli (strain K12) GN=yhfG PE=4 SV=1	DECOY_sp|P0ADX5|YHFG_ECOLI Uncharacterized protein YhfG OS=Escherichia coli (strain K12) GN=yhfG PE=4 SV=1					1.65801e+06				1.77745e+06
DECOY_sp|P0AE72|MAZE_ECOLI Antitoxin MazE OS=Escherichia coli (strain K12) GN=mazE PE=1 SV=1	DECOY_sp|P0AE72|MAZE_ECOLI Antitoxin MazE OS=Escherichia coli (strain K12) GN=mazE PE=1 SV=1				1.1202e+06	722694		667770	702933	900113
DECOY_sp|P21151|FADA_ECOLI 3-ketoacyl-CoA thiolase OS=Escherichia coli (strain K12) GN=fadA PE=1 SV=3	DECOY_sp|P21151|FADA_ECOLI 3-ketoacyl-CoA thiolase OS=Escherichia coli (strain K12) GN=fadA PE=1 SV=3				3.53961e+06	2.27305e+06	3.21719e+06	3.69208e+06	2.46328e+06	2.54624e+06
DECOY_sp|P32132|TYPA_ECOLI GTP-binding protein TypA/BipA OS=Escherichia coli (strain K12) GN=typA PE=1 SV=2	DECOY_sp|P32132|TYPA_ECOLI GTP-binding protein TypA/BipA OS=Escherichia coli (strain K12) GN=typA PE=1 SV=2								168562	683361
DECOY_sp|P39356|YJHU_ECOLI Uncharacterized transcriptional regulator YjhU OS=Escherichia coli (strain K12) GN=yjhU PE=3 SV=2	DECOY_sp|P39356|YJHU_ECOLI Uncharacterized transcriptional regulator YjhU OS=Escherichia coli (strain K12) GN=yjhU PE=3 SV=2						1.13492e+06	1.15789e+06	1.34508e+06	
DECOY_sp|P45423|YHCG_ECOLI Uncharacterized protein YhcG OS=Escherichia coli (strain K12) GN=yhcG PE=4 SV=1	DECOY_sp|P45423|YHCG_ECOLI Uncharacterized protein YhcG OS=Escherichia coli (strain K12) GN=yhcG PE=4 SV=1				506556	373639	606996	580276	438892	493975
DECOY_sp|P60390|RSMH_ECOLI Ribosomal RNA small subunit methyltransferase H OS=Escherichia coli (strain K12) GN=rsmH PE=1 SV=1	DECOY_sp|P60390|RSMH_ECOLI Ribosomal RNA small subunit methyltransferase H OS=Escherichia coli (strain K12) GN=rsmH PE=1 SV=1				4.38396e+06	4.33541e+06	4.31551e+06	4.25557e+06	4.30113e+06	4.38136e+06
DECOY_sp|P68767|AMPA_ECOLI Cytosol aminopeptidase OS=Escherichia coli (strain K12) GN=pepA PE=1 SV=1	DECOY_sp|P68767|AMPA_ECOLI Cytosol aminopeptidase OS=Escherichia coli (strain K12) GN=pepA PE=1 SV=1					532957	437036	393014		523121
DECOY_sp|P76344|ZINT_ECOLI Metal-binding protein ZinT OS=Escherichia coli (strain K12) GN=zinT PE=1 SV=1	DECOY_sp|P76344|ZINT_ECOLI Metal-binding protein ZinT OS=Escherichia coli (strain K12) GN=zinT PE=1 SV=1				7.17211e+06	7.00373e+06	7.11823e+06	6.8731e+06	6.66623e+06	7.17754e+06
DECOY_sp|P77425|ALLC_ECOLI Allantoate amidohydrolase OS=Escherichia coli (strain K12) GN=allC PE=1 SV=1	DECOY_sp|P77425|ALLC_ECOLI Allantoate amidohydrolase OS=Escherichia coli (strain K12) GN=allC PE=1 SV=1				1.60029e+06	1.53307e+06	1.33099e+06	1.42252e+06	1.7334e+06	1.59473e+06
DECOY_sp|P77455|PAAZ_ECOLI Bifunctional protein PaaZ OS=Escherichia coli (strain K12) GN=paaZ PE=1 SV=1	DECOY_sp|P77455|PAAZ_ECOLI Bifunctional protein PaaZ OS=Escherichia coli (strain K12) GN=paaZ PE=1 SV=1				1.93679e+06	2.99336e+06	2.26729e+06	2.35166e+06	2.94994e+06	3.04125e+06
DECOY_sp|Q47156|YAFN_ECOLI Antitoxin YafN OS=Escherichia coli (strain K12) GN=yafN PE=1 SV=1	DECOY_sp|Q47156|YAFN_ECOLI Antitoxin YafN OS=Escherichia coli (strain K12) GN=yafN PE=1 SV=1				924098		800184	735861		714273
O00762ups|UBE2C_HUMAN_UPS Ubiquitin-conjugating enzyme E2 C (Chain 1-179, N-terminal His tag)- Homo sapiens (Human)	O00762ups|UBE2C_HUMAN_UPS Ubiquitin-conjugating enzyme E2 C (Chain 1-179, N-terminal His tag)- Homo sapiens (Human)				814061	1.141e+07	685349	774492	1.15206e+07	1.11116e+07
O76070ups|SYUG_HUMAN_UPS Gamma-synuclein (Chain 1-127) - Homo sapiens (Human)	O76070ups|SYUG_HUMAN_UPS Gamma-synuclein (Chain 1-127) - Homo sapiens (Human)				1.52882e+06	1.87477e+07	1.70939e+06	1.61633e+06	1.79507e+07	1.8752e+07
P00167ups|CYB5_HUMAN_UPS Cytochrome b5 (Chain 1-134, N-terminal His tag) - Homo sapiens (Human)	P00167ups|CYB5_HUMAN_UPS Cytochrome b5 (Chain 1-134, N-terminal His tag) - Homo sapiens (Human)				1.71021e+06	1.75878e+07	1.4278e+06	1.57153e+06	1.73742e+07	1.69105e+07
P00350	P00350		gnd		3.63685e+07	3.6377e+07	3.64114e+07	3.6359e+07	3.58002e+07	3.59153e+07
P00363	P00363		frdA		4.6939e+07	4.49187e+07	4.71561e+07	4.61022e+07	4.48011e+07	4.39521e+07
P00370	P00370		gdhA		1.75478e+06	1.75414e+06	1.70149e+06	1.7219e+06	1.74386e+06	1.72961e+06
P00393	P00393		ndh		5.42374e+06	5.36713e+06	5.30453e+06	5.45338e+06	5.6988e+06	5.6118e+06
P00441ups|SODC_HUMAN_UPS Superoxide dismutase [Cu-Zn] (Chain 2-154) - Homo sapiens (Human)	P00441ups|SODC_HUMAN_UPS Superoxide dismutase [Cu-Zn] (Chain 2-154) - Homo sapiens (Human)				658789	9.14384e+06	772856	726057	9.24211e+06	9.16678e+06
P00448	P00448		sodA		3.43255e+06	3.42396e+06	3.07866e+06	3.1435e+06	3.434e+06	3.32182e+06
P00452	P00452		nrdA		9.73707e+06	9.61605e+06	9.57504e+06	9.80464e+06	9.45793e+06	9.53649e+06
P00490	P00490		malP		6.941e+06	6.24995e+06	6.40986e+06	6.62219e+06	6.37127e+06	6.34455e+06
P00509	P00509		aspC		1.83373e+07	1.76199e+07	1.81187e+07	1.7952e+07	1.77238e+07	1.80438e+07
P00547	P00547		thrB		904467	788840	1.01055e+06	934266	748731	801792
P00550	P00550		mtlA		1.34098e+06	1.14089e+06	1.41952e+06	1.41039e+06	1.30451e+06	1.30585e+06
P00561	P00561		thrA		2.30213e+06	2.21125e+06	2.37752e+06	2.37919e+06	2.19387e+06	2.2386e+06
P00562	P00562		metL		2.39838e+06	2.38819e+06	2.42327e+06	2.3266e+06	2.45286e+06	2.43242e+06
P00579	P00579		rpoD		7.03235e+06	6.88216e+06	7.0171e+06	6.85621e+06	6.70638e+06	7.0868e+06
P00582	P00582		polA		4.11197e+06	3.99776e+06	4.20278e+06	4.24795e+06	4.11629e+06	4.04348e+06
P00709ups|LALBA_HUMAN_UPS Alpha-lactalbumin (Chain 20-142) - Homo sapiens (Human)	P00709ups|LALBA_HUMAN_UPS Alpha-lactalbumin (Chain 20-142) - Homo sapiens (Human)				2.84989e+06	5.55036e+06	4.70258e+06	2.46906e+06	5.51507e+06	5.3484e+06
P00803	P00803		lepB		4.95962e+06	5.04998e+06	4.62838e+06	4.58596e+06	4.93289e+06	4.79672e+06
P00805	P00805		ansB		2.03772e+07	1.93329e+07	2.04793e+07	2.03509e+07	2.01572e+07	1.9171e+07
P00811	P00811		ampC		1.5583e+06	1.44409e+06	1.50247e+06	1.49249e+06	1.44065e+06	1.42153e+06
P00861	P00861		lysA		205962	294362	250330	224489	227480	
P00864	P00864		ppc		2.12636e+07	2.08559e+07	2.1499e+07	2.10621e+07	2.05092e+07	2.12529e+07
P00887	P00887		aroH		2.314e+06	2.78296e+06	2.46879e+06	2.36351e+06	2.87838e+06	2.66422e+06
P00888	P00888		aroF		2.9013e+06	2.7643e+06	2.93525e+06	3.0347e+06	2.663e+06	2.85153e+06
P00892	P00892		ilvG		696510	550256	619090	691626	508329	492277
P00914	P00914		phrB		929413	1.02962e+06	973357	977179	1.10968e+06	936667
P00915ups|CAH1_HUMAN_UPS Carbonic anhydrase 1 (Chain 2-261) - Homo sapiens (Human)	P00915ups|CAH1_HUMAN_UPS Carbonic anhydrase 1 (Chain 2-261) - Homo sapiens (Human)				2.41607e+06	2.70939e+07	2.43444e+06	2.47116e+06	2.68735e+07	2.72201e+07
P00918ups|CAH2_HUMAN_UPS Carbonic anhydrase 2 (Chain 2-260) - Homo sapiens (Human)	P00918ups|CAH2_HUMAN_UPS Carbonic anhydrase 2 (Chain 2-260) - Homo sapiens (Human)				1.75462e+06	2.73117e+07	1.67801e+06	1.67974e+06	2.76488e+07	2.84126e+07
P00934	P00934		thrC		4.41043e+06	4.44214e+06	4.34552e+06	4.35627e+06	4.39013e+06	4.02049e+06
P00935	P00935		metB		1.24294e+06	1.12608e+06	1.08158e+06	1.10613e+06	1.12265e+06	1.02907e+06
P00946	P00946		manA		1.10214e+07	1.06074e+07	1.07562e+07	1.07343e+07	1.07056e+07	1.01901e+07
P00954	P00954		trpS		6.67911e+06	7.01887e+06	6.70117e+06	6.70939e+06	6.94498e+06	6.71849e+06
P00956	P00956		ileS		2.38388e+07	2.4279e+07	2.43624e+07	2.39186e+07	2.43432e+07	2.38292e+07
P00957	P00957		alaS		1.36874e+07	1.37744e+07	1.35247e+07	1.35201e+07	1.37848e+07	1.38266e+07
P00959	P00959		metG		1.79594e+07	1.87298e+07	1.76768e+07	1.83099e+07	1.8463e+07	1.85432e+07
P00960	P00960		glyQ		5.69767e+06	5.55146e+06	5.4782e+06	5.77103e+06	5.71469e+06	5.84167e+06
P00961	P00961		glyS		1.32077e+07	1.32222e+07	1.33557e+07	1.29751e+07	1.30722e+07	1.28602e+07
P00962	P00962		glnS		1.38575e+07	1.39148e+07	1.37501e+07	1.37967e+07	1.36112e+07	1.34216e+07
P00963	P00963		asnA		1.64079e+07	1.70359e+07	1.65038e+07	1.68183e+07	1.7107e+07	1.68395e+07
P00968	P00968		carB		3.41616e+06	3.31596e+06	3.30372e+06	3.3941e+06	3.38409e+06	3.35138e+06
P01008ups|ANT3_HUMAN_UPS Antithrombin-III (Chain 33-464) - Homo sapiens (Human)	P01008ups|ANT3_HUMAN_UPS Antithrombin-III (Chain 33-464) - Homo sapiens (Human)				2.31167e+06	2.46485e+07	2.0391e+06	2.84302e+06	2.7275e+07	2.54828e+07
P01031ups|CO5_HUMAN_UPS Complement C5 (C5a anaphylatoxin) (Chain 678-751) - Homo sapiens (Human)	P01031ups|CO5_HUMAN_UPS Complement C5 (C5a anaphylatoxin) (Chain 678-751) - Homo sapiens (Human)				1.7541e+06	2.20112e+07	1.47059e+06	1.37829e+06	2.26011e+07	2.27602e+07
P01112ups|RASH_HUMAN_UPS GTPase HRas (Chain 1-189) - Homo sapiens (Human)	P01112ups|RASH_HUMAN_UPS GTPase HRas (Chain 1-189) - Homo sapiens (Human)				1.56494e+06	2.12837e+07	2.24318e+06	1.8072e+06	2.14419e+07	2.14536e+07
P01127ups|PDGFB_HUMAN_UPS Platelet-derived growth factor B chain (Chain 82-190) - Homo sapiens (Human)	P01127ups|PDGFB_HUMAN_UPS Platelet-derived growth factor B chain (Chain 82-190) - Homo sapiens (Human)				1.72228e+06	2.25878e+07	1.63594e+06	1.43057e+06	2.21198e+07	2.22965e+07
P01133ups|EGF_HUMAN_UPS Pro-Epidermal growth factor (EGF) (Chain 971-1023) - Homo sapiens (Human)	P01133ups|EGF_HUMAN_UPS Pro-Epidermal growth factor (EGF) (Chain 971-1023) - Homo sapiens (Human)				1.04079e+06	1.39907e+07	1.01735e+06	1.04117e+06	1.46247e+07	1.35316e+07
P01344ups|IGF2_HUMAN_UPS Insulin-like growth factor II (Chain 25-91) - Homo sapiens (Human)	P01344ups|IGF2_HUMAN_UPS Insulin-like growth factor II (Chain 25-91) - Homo sapiens (Human)				2.11292e+06	3.50734e+07	2.08488e+06	2.33114e+06	3.69316e+07	3.58152e+07
P01375ups|TNFA_HUMAN_UPS Tumor necrosis factor, soluble form (Chain 77-233) - Homo sapiens (Human)	P01375ups|TNFA_HUMAN_UPS Tumor necrosis factor, soluble form (Chain 77-233) - Homo sapiens (Human)				1.00004e+06	8.46039e+06	704361	702791	8.37176e+06	8.52706e+06
P01579ups|IFNG_HUMAN_UPS Interferon Gamma (Chain 23-166) - Homo sapiens (Human)	P01579ups|IFNG_HUMAN_UPS Interferon Gamma (Chain 23-166) - Homo sapiens (Human)				1.57358e+06	2.26111e+07	1.56933e+06	1.49862e+06	2.25691e+07	2.29416e+07
P02144ups|MYG_HUMAN_UPS Myoglobin (Chain 2-154) - Homo sapiens (Human)	P02144ups|MYG_HUMAN_UPS Myoglobin (Chain 2-154) - Homo sapiens (Human)				1.43144e+06	2.21311e+07	1.28163e+06	1.40015e+06	2.24267e+07	2.19485e+07
P02358	P02358		rpsF		1.22881e+08	1.27408e+08	1.2736e+08	1.26116e+08	1.21804e+08	1.22988e+08
P02359	P02359		rpsG		1.29136e+08	1.32693e+08	1.27203e+08	1.2646e+08	1.30761e+08	1.28773e+08
P02413	P02413		rplO		1.45383e+08	1.43255e+08	1.4307e+08	1.44159e+08	1.39346e+08	1.40443e+08
P02741ups|CRP_HUMAN_UPS C-reactive protein (Chain 19-224) - Homo sapiens (Human)	P02741ups|CRP_HUMAN_UPS C-reactive protein (Chain 19-224) - Homo sapiens (Human)					1.98782e+06		81805	1.91715e+06	2.00934e+06
P02753ups|RETBP_HUMAN_UPS Retinol-binding protein 4 (Chain 19-201) - Homo sapiens (Human)	P02753ups|RETBP_HUMAN_UPS Retinol-binding protein 4 (Chain 19-201) - Homo sapiens (Human)				1.85141e+06	4.8936e+06	907847	1.55907e+06	5.08213e+06	4.92215e+06
P02768ups|ALBU_HUMAN_UPS Serum albumin (Chain 26-609) - Homo sapiens (Human)	P02768ups|ALBU_HUMAN_UPS Serum albumin (Chain 26-609) - Homo sapiens (Human)				2.29871e+06	3.54407e+07	2.3972e+06	2.41179e+06	3.60114e+07	3.67759e+07
P02787ups|TRFE_HUMAN_UPS Serotransferrin (Chain 20-698) - Homo sapiens (Human)	P02787ups|TRFE_HUMAN_UPS Serotransferrin (Chain 20-698) - Homo sapiens (Human)				2.28772e+06	2.90521e+07	2.28242e+06	2.27012e+06	2.98298e+07	2.89208e+07
P02788ups|TRFL_HUMAN_UPS Lactotransferrin (Chain 20-710) - Homo sapiens (Human)	P02788ups|TRFL_HUMAN_UPS Lactotransferrin (Chain 20-710) - Homo sapiens (Human)				1.8706e+06	2.42408e+07	1.80528e+06	1.87049e+06	2.4235e+07	2.47575e+07
P02918	P02918		mrcA		6.00195e+06	5.78836e+06	6.416e+06	6.13953e+06	5.76029e+06	5.87073e+06
P02919	P02919		mrcB		1.75707e+06	1.84279e+06	1.71242e+06	1.73953e+06	1.69922e+06	1.72366e+06
P02925	P02925		rbsB		9.40738e+06	9.49968e+06	9.09062e+06	9.20107e+06	9.48265e+06	9.10918e+06
P02930	P02930		tolC		2.59144e+07	2.43412e+07	2.49927e+07	2.55716e+07	2.45977e+07	2.44583e+07
P02931	P02931		ompF		3.7372e+07	3.65075e+07	3.69751e+07	3.76803e+07	3.55022e+07	3.78864e+07
P02932	P02932		phoE		1.09153e+06	1.15492e+06	903223	1.13551e+06	1.33631e+06	1.21534e+06
P02942	P02942		tsr		8.19851e+06	7.88122e+06	8.30715e+06	7.71136e+06	8.12516e+06	7.91625e+06
P02943	P02943		lamB		1.53736e+06	1.53958e+06	1.57113e+06	1.60214e+06	1.4415e+06	1.38116e+06
P03004	P03004		dnaA		2.18159e+06	2.32813e+06	2.11685e+06	1.93231e+06	2.08045e+06	2.15598e+06
P03007	P03007		dnaQ		1.52837e+06	1.41511e+06	1.42355e+06	1.45459e+06	1.31743e+06	1.39959e+06
P03018	P03018		uvrD		3.1297e+06	3.2509e+06	3.23031e+06	3.31887e+06	3.36148e+06	3.30282e+06
P03024	P03024		galR		1.9334e+06	2.17197e+06	1.97785e+06	2.15542e+06	2.0162e+06	2.16645e+06
P03817	P03817		mioC		8.97617e+06	9.13578e+06	9.26807e+06	9.16436e+06	8.25405e+06	8.91168e+06
P03841	P03841		malM		1.01642e+07	9.59962e+06	1.02037e+07	1.03068e+07	9.78302e+06	9.39448e+06
P04036	P04036		dapB		9.74e+06	9.42823e+06	9.4192e+06	9.56476e+06	9.27184e+06	9.40217e+06
P04040ups|CATA_HUMAN_UPS Catalase (Chain 2-527) - Homo sapiens (Human)	P04040ups|CATA_HUMAN_UPS Catalase (Chain 2-527) - Homo sapiens (Human)				2.48476e+06	1.00962e+07	2.06123e+06	1.77648e+06	1.01457e+07	9.96565e+06
P04079	P04079		guaA		1.91415e+07	1.79298e+07	1.91322e+07	1.88236e+07	1.79881e+07	1.79374e+07
P04335	P04335		frsA		4.35489e+06	4.36035e+06	4.20651e+06	4.36346e+06	4.22191e+06	4.27518e+06
P04425	P04425		gshB		7.77635e+06	7.36604e+06	7.75307e+06	7.88944e+06	7.3429e+06	7.34175e+06
P04693	P04693		tyrB		3.9422e+06	3.88391e+06	3.96177e+06	3.90338e+06	4.10147e+06	4.03257e+06
P04805	P04805		gltX		2.22417e+07	2.3065e+07	2.23436e+07	2.2352e+07	2.29e+07	2.32335e+07
P04825	P04825		pepN		1.46786e+07	1.47745e+07	1.50131e+07	1.43796e+07	1.49936e+07	1.52024e+07
P04846	P04846		nlpA		3.15276e+06	3.32953e+06	2.93256e+06	3.2185e+06	3.3342e+06	3.50832e+06
P04949	P04949		fliC		3.63994e+07	3.27522e+07	3.36884e+07	3.65755e+07	3.33437e+07	3.17669e+07
P04951	P04951		kdsB		6.10786e+06	6.37085e+06	6.23326e+06	6.31157e+06	6.43868e+06	6.43988e+06
P04982	P04982		rbsD		1.13095e+06	1.09096e+06	1.21698e+06	1.14361e+06	1.06334e+06	1.18071e+06
P04994	P04994		xseA		772133	645908	704957	761776	729873	809507
P04995	P04995		sbcB		1.11376e+07	1.05317e+07	1.13005e+07	1.12454e+07	1.05669e+07	1.05784e+07
P05020	P05020		pyrC		6.16146e+06	6.09465e+06	6.07032e+06	6.06733e+06	6.08044e+06	6.04843e+06
P05041	P05041		pabB		1.77828e+06	1.86159e+06	1.71297e+06	1.75619e+06	1.72341e+06	1.70503e+06
P05055	P05055		pnp		4.07472e+07	4.25187e+07	4.13538e+07	4.08211e+07	4.12131e+07	4.12652e+07
P05100	P05100		tag		1.48203e+06	1.62354e+06	1.36591e+06	1.52808e+06	1.80195e+06	1.63108e+06
P05194	P05194		aroD		1.23326e+06	1.23514e+06	1.19361e+06	1.15631e+06	1.16918e+06	1.33594e+06
P05413ups|FABPH_HUMAN_UPS Fatty acid-binding protein, heart (Chain 2-133) - Homo sapiens (Human)	P05413ups|FABPH_HUMAN_UPS Fatty acid-binding protein, heart (Chain 2-133) - Homo sapiens (Human)				1.887e+06	2.44531e+07	1.99402e+06	1.97887e+06	2.46e+07	2.43081e+07
P05458	P05458		ptrA		1.02863e+06	1.00971e+06	1.08163e+06	1.02782e+06	1.0154e+06	1.05933e+06
P05459	P05459		pdxB		5.15274e+06	4.91192e+06	5.16732e+06	5.05011e+06	4.76227e+06	4.9596e+06
P05637	P05637		apaH		1.35697e+06	1.37805e+06	1.73506e+06	1.58474e+06	1.53783e+06	1.41663e+06
P05719	P05719		hsdS		1.59625e+06	1.43782e+06	1.63014e+06	1.49404e+06	1.57494e+06	1.46698e+06
P05791	P05791		ilvD		2.94513e+06	2.98268e+06	2.87375e+06	2.92009e+06	2.96875e+06	3.0024e+06
P05793	P05793		ilvC		4.90788e+06	4.66429e+06	4.70576e+06	4.86974e+06	4.51862e+06	4.71537e+06
P05825	P05825		fepA		2.09758e+06	1.90569e+06	2.10409e+06	2.08201e+06	2.00066e+06	1.91719e+06
P05852	P05852		gcp		2.53244e+06	2.48355e+06	2.58278e+06	2.44124e+06	2.63538e+06	2.39258e+06
P06129	P06129		btuB		1.47933e+07	1.4053e+07	1.46407e+07	1.45694e+07	1.36883e+07	1.31088e+07
P06136	P06136		ftsQ		1.42137e+06	1.3884e+06	1.30877e+06	1.37738e+06	1.45201e+06	1.51638e+06
P06149	P06149		dld		6.62008e+06	6.56053e+06	6.54959e+06	6.4713e+06	6.51309e+06	6.46278e+06
P06282	P06282		cdh		7.40909e+06	7.1832e+06	7.45759e+06	7.36313e+06	7.0118e+06	6.68334e+06
P06396ups|GELS_HUMAN_UPS Gelsolin (Chain 28-782) - Homo sapiens (Human)	P06396ups|GELS_HUMAN_UPS Gelsolin (Chain 28-782) - Homo sapiens (Human)				2.83702e+06	2.28736e+07	2.17266e+06	2.58007e+06	2.37411e+07	2.31828e+07
P06610	P06610		btuE		8.9892e+06	9.03964e+06	8.76809e+06	8.63041e+06	9.01297e+06	8.33329e+06
P06612	P06612		topA		5.5293e+06	5.2596e+06	5.44213e+06	5.62304e+06	5.26237e+06	5.2038e+06
P06616	P06616		era		3.32711e+06	3.09269e+06	3.2753e+06	3.33931e+06	3.2977e+06	3.34323e+06
P06709	P06709		birA		973105	883115	1.00023e+06	1.09462e+06	830132	814713
P06710	P06710		dnaX		3.25118e+06	2.93318e+06	3.34186e+06	3.34145e+06	2.92481e+06	3.04907e+06
P06715	P06715		gor		4.68831e+06	4.79967e+06	4.64324e+06	4.5945e+06	4.82549e+06	4.84323e+06
P06721	P06721		metC		560156	594287	551757	613217	583062	741567
P06722	P06722		mutH		1.03696e+06	1.0624e+06	1.11842e+06	991642	1.16063e+06	1.11983e+06
P06732ups|KCRM_HUMAN_UPS Creatine kinase M-type (Chain 1-381) - Homo sapiens (Human)	P06732ups|KCRM_HUMAN_UPS Creatine kinase M-type (Chain 1-381) - Homo sapiens (Human)				767819	1.10162e+07	670775	714669	1.10215e+07	1.11199e+07
P06846	P06846		ebgR		1.39439e+06	1.24608e+06	1.27536e+06	1.18626e+06	1.3818e+06	1.29516e+06
P06959	P06959		aceF		5.66367e+07	5.43385e+07	5.51338e+07	5.6401e+07	5.51482e+07	5.47707e+07
P06961	P06961		cca		1.58266e+06	1.47069e+06	1.56603e+06	1.57629e+06	1.42254e+06	1.53426e+06
P06968	P06968		dut		1.01401e+07	9.45293e+06	1.00265e+07	1.03907e+07	9.65954e+06	9.57421e+06
P06971	P06971		fhuA		1.37675e+07	1.40834e+07	1.38332e+07	1.37035e+07	1.36539e+07	1.38986e+07
P06974	P06974		fliM		1.71597e+06	1.74555e+06	1.78068e+06	1.75541e+06	1.71555e+06	1.69962e+06
P06983	P06983		hemC		1.13217e+07	1.08268e+07	1.21303e+07	1.16676e+07	1.0678e+07	1.0387e+07
P06986	P06986		hisC		4.27797e+06	4.71071e+06	4.2763e+06	4.36488e+06	4.74921e+06	4.44594e+06
P06987	P06987		hisB		1.06833e+06	1.09557e+06	1.17e+06	1.11765e+06	1.06232e+06	1.03756e+06
P06988	P06988		hisD		2.73851e+06	2.61475e+06	2.72171e+06	2.79957e+06	2.49896e+06	2.69832e+06
P06992	P06992		rsmA		3.08185e+06	3.20039e+06	3.09553e+06	3.18766e+06	3.16758e+06	3.29567e+06
P06996	P06996		ompC		1.77955e+08	1.778e+08	1.76053e+08	1.82201e+08	1.71855e+08	1.78561e+08
P06999	P06999		pfkB		2.37245e+06	2.38937e+06	2.5123e+06	2.46699e+06	2.45841e+06	2.54566e+06
P07000	P07000		pldB		535715	607615	545152	488230	622811	506891
P07001	P07001		pntA		2.37491e+06	2.33277e+06	2.13578e+06	2.29209e+06	2.2614e+06	2.34862e+06
P07003	P07003		poxB		2.07586e+06	1.95763e+06	2.03092e+06	2.04441e+06	1.93848e+06	1.9575e+06
P07004	P07004		proA		2.67863e+07	2.50099e+07	2.5745e+07	2.60208e+07	2.47e+07	2.40888e+07
P07012	P07012		prfB		8.4461e+06	7.38046e+06	8.41945e+06	8.46745e+06	7.59752e+06	7.87684e+06
P07014	P07014		sdhB		4.66765e+06	4.55987e+06	4.6584e+06	4.68357e+06	4.43606e+06	4.47571e+06
P07017	P07017		tar		1.32902e+07	1.34884e+07	1.27608e+07	1.30592e+07	1.36049e+07	1.38371e+07
P07021	P07021		yfiB		809281	921600	860584	850144	873199	970241
P07023	P07023		tyrA		2.51494e+06	2.63488e+06	2.39519e+06	2.46087e+06	2.52708e+06	2.50077e+06
P07024	P07024		ushA		4.94514e+06	4.6229e+06	4.93432e+06	5.01326e+06	4.76004e+06	4.40908e+06
P07026	P07026		sdiA		1.65373e+06	1.71311e+06	1.58653e+06	1.67508e+06	1.83414e+06	1.84691e+06
P07118	P07118		valS		2.49186e+07	2.52542e+07	2.52427e+07	2.46237e+07	2.51787e+07	2.46375e+07
P07330	P07330		cheB		1.30571e+06	1.15675e+06	1.27349e+06	1.29033e+06	1.03883e+06	1.17384e+06
P07363	P07363		cheA		1.63093e+06	1.54579e+06	1.54295e+06	1.66427e+06	1.64579e+06	1.50362e+06
P07395	P07395		pheT		1.72764e+07	1.73384e+07	1.7245e+07	1.74922e+07	1.72268e+07	1.71952e+07
P07604	P07604		tyrR		2.40676e+06	2.53837e+06	2.51506e+06	2.49418e+06	2.43742e+06	2.47366e+06
P07639	P07639		aroB		3.57458e+06	3.6392e+06	3.54883e+06	3.76932e+06	3.52143e+06	3.28957e+06
P07649	P07649		truA		1.96082e+06	1.86746e+06	1.85806e+06	1.97824e+06	1.86344e+06	1.91588e+06
P07650	P07650		deoA		6.92364e+06	7.26759e+06	7.16765e+06	7.24214e+06	7.3757e+06	7.33591e+06
P07658	P07658		fdhF		887683	925164	902795	903308	1.02186e+06	915639
