Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj1.mzML	isna	pval	log2_FC	Bonf_pass	BH_thr	BH_pass	FC_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P0ABC3	P0ABC3		hflC		7182450.0	7058390.0	7103710.0	7110680.0	7006490.0	7038680.0	0	0.34641914734332996	0.011081205930346328	False	0.025906576521204674	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P15042	P15042		ligA		7366310.0	7134850.0	7217230.0	7296770.0	7231880.0	7154190.0	0	0.34665359984565725	0.015511008435323425	False	0.025937307928703135	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0CK95	P0CK95		yghJ		4451750.0	4536880.0	4628540.0	4543540.0	4654480.0	4625390.0	0	0.3473258251804342	-0.02094844612649642	False	0.0259680393362016	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P32662	P32662		gph		1160950.0	899807.0	891409.0	849496.0	968567.0	1094890.0	0	0.3479756722085586	0.17019454446353546	False	0.025998770743700064	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P30843	P30843		basR		1905050.0	1772440.0	1705280.0	1788490.0	1930410.0	2007370.0	0	0.34841002033328106	0.07606239451897265	False	0.026029502151198525	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P26602	P26602		ubiC		895488.0	915034.0	905292.0	958525.0	922866.0	993487.0	0	0.34870473380580275	0.053840239887955985	False	0.026060233558696994	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A8N7	P0A8N7		epmA		3126960.0	3163730.0	3174260.0	3055630.0	3062000.0	3081540.0	0	0.3493033522443414	-0.021003723749500235	False	0.026090964966195455	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P75937	P75937		flgE		3615330.0	4061160.0	3948610.0	3903130.0	3678890.0	3716560.0	0	0.3494784816996127	-0.057106854575413736	False	0.026121696373693916	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P08956	P08956		hsdR		1649880.0	1689220.0	1681680.0	1677970.0	1652460.0	1525980.0	0	0.34956692315463234	-0.04952908913103265	False	0.02615242778119238	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AGD7	P0AGD7		ffh		4764290.0	4781530.0	4780640.0	4715570.0	4771560.0	4782130.0	0	0.35199929603814417	-0.007238786739549913	False	0.02618315918869084	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P24183	P24183		fdnG		4128270.0	4153870.0	4132070.0	4111400.0	4130640.0	4140980.0	0	0.3535457672980374	-0.004180795120674283	False	0.02621389059618931	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P41409	P41409		rihA		1007480.0	965598.0	924030.0	939492.0	939500.0	958569.0	0	0.35355860972481595	0.03844936167046349	False	0.02624462200368777	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P40719	P40719		qseC		281631.0	353211.0	333585.0	345585.0	376955.0	352418.0	0	0.35360376712893965	-0.11884573687697628	False	0.026275353411186232	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P76256	P76256		yeaZ		2019490.0	2131640.0	2070030.0	2069850.0	2151180.0	2133390.0	0	0.3547447322241125	-0.02985630538717591	False	0.026306084818684697	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P33219	P33219		yebF		562589.0	523656.0	502795.0	545635.0	522911.0	503987.0	0	0.3553264738910888	0.05736630926594378	False	0.02633681622618316	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P09323	P09323		nagE		716990.0	736966.0	769363.0	804852.0	720537.0	825800.0	0	0.35571379708121564	0.07619767605382553	False	0.026367547633681626	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P07639	P07639		aroB		3341290.0	3188370.0	3226340.0	3373880.0	3214480.0	3155840.0	0	0.35681959910771033	0.03578326375202106	False	0.026398279041180087	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0ABI8	P0ABI8		cyoB		2296330.0	2429100.0	2422620.0	2304850.0	2539040.0	2520840.0	0	0.3577917875384327	-0.05343623885002685	False	0.02642901044867855	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AGM5	P0AGM5		sirB1		409247.0	415216.0	411403.0	410323.0	409292.0	374091.0	0	0.35806353585379486	-0.05018168707358342	False	0.026459741856177017	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A734	P0A734		minE		24571500.0	24635100.0	24346200.0	24348900.0	24921000.0	24385500.0	0	0.35816206707038134	-0.01168994702823675	False	0.026490473263675478	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P69346	P69346		yefM		967152.0	1034480.0	977564.0	956296.0	922945.0	879952.0	0	0.3597337733741604	-0.0661774879018224	False	0.026521204671173942	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0ACD4	P0ACD4		nifU		15514100.0	15676400.0	15582700.0	15596000.0	15505900.0	15015100.0	0	0.36143652796005654	-0.019874020811474564	False	0.026551936078672404	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A9E5	P0A9E5		fnr		7053000.0	7103930.0	7098430.0	7103950.0	7093330.0	6748570.0	0	0.3618221253083909	-0.026677546140318018	False	0.026582667486170868	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P75809	P75809		ybjI		1257550.0	1259860.0	1270770.0	1267850.0	1232250.0	1408370.0	0	0.3623331736028989	0.06407532654456448	False	0.026613398893669333	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P69407	P69407		rcsB		5992840.0	5765950.0	5916280.0	6024490.0	5735770.0	5737700.0	0	0.3623459631621444	0.027648820229604416	False	0.026644130301167794	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AEQ3	P0AEQ3		glnH		8608920.0	8735350.0	8626120.0	8524060.0	8915550.0	8789680.0	0	0.36320565717296893	-0.019587908132671226	False	0.02667486170866626	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P77475	P77475		yqaB		2697280.0	2639780.0	2801000.0	2709060.0	2772250.0	2627620.0	0	0.3634253644835157	-0.03180328944634428	False	0.026705593116164723	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P75745	P75745		ybgK		1127740.0	1167290.0	1129650.0	1095230.0	1108620.0	1119830.0	0	0.363436133653593	-0.026835009185315388	False	0.026736324523663185	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A843	P0A843		tatE		8337960.0	8524540.0	8373960.0	9648790.0	8062660.0	8449290.0	0	0.36357143383958707	0.08282110282638355	False	0.02676705593116165	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P61887	P61887		rmlA2		1069990.0	1053590.0	1013170.0	1046740.0	1073950.0	1092630.0	0	0.3661443571212625	0.03119489181130594	False	0.02679778733866011	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P45530	P45530		tusB		425578.0	399098.0	534707.0	450285.0	437757.0	327449.0	0	0.3664458569510343	-0.18880907985403944	False	0.02682851874615858	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A9S1	P0A9S1		fucO		524761.0	554691.0	502358.0	385186.0	429131.0	401084.0	0	0.36704585073776785	-0.1809070605129976	False	0.02685925015365704	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AC86	P0AC86		glgP		2066140.0	1908600.0	2078790.0	2032120.0	2002950.0	2062850.0	0	0.36707962249035436	0.04055240376149675	False	0.0268899815611555	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A8N5	P0A8N5		lysU		19494300.0	19604600.0	19590500.0	19407400.0	19764800.0	19719000.0	0	0.367455226855158	-0.008323881922807438	False	0.026920712968653965	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A959	P0A959		alaA		1896190.0	1846200.0	1852570.0	1839400.0	1874750.0	1928960.0	0	0.36775645621470654	0.023372590123249576	False	0.02695144437615243	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P45799	P45799		nudE		1952990.0	1987950.0	2100430.0	2147390.0	2232810.0	1914050.0	0	0.3689422444171969	-0.07176816284414717	False	0.026982175783650895	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P27829	P27829		wecC		5146390.0	5203760.0	5191420.0	5258180.0	5267990.0	5017100.0	0	0.36948199267085285	-0.02241722089979837	False	0.027012907191149356	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P52061	P52061		rdgB		6476800.0	6608350.0	6639260.0	6071190.0	6827720.0	6799010.0	0	0.369957140823597	-0.05331382770348813	False	0.027043638598647817	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A7L0	P0A7L0		rplA		302512000.0	312885000.0	308432000.0	307668000.0	302763000.0	303439000.0	0	0.370286553662206	-0.016425100998171335	False	0.027074370006146285	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P21599	P21599		pykA		20641600.0	20454100.0	20801500.0	20476000.0	20556400.0	20160400.0	0	0.37096508155619884	-0.012517734747795311	False	0.027105101413644746	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P19624	P19624		pdxA		563158.0	479509.0	495870.0	480555.0	525377.0	546835.0	0	0.3711800226406223	0.08383447473716585	False	0.02713583282114321	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P08244	P08244		pyrF		7557560.0	7397890.0	7486570.0	7472640.0	7412550.0	7417570.0	0	0.37144469254042944	0.009721872693143174	False	0.027166564228641672	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AEI1	P0AEI1		miaB		9760390.0	9961870.0	9974580.0	9917070.0	9750410.0	9726450.0	0	0.3722467185325355	-0.013816495597526932	False	0.027197295636140137	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P25906	P25906		ydbC		859807.0	769156.0	830577.0	837136.0	844749.0	827867.0	0	0.3728989539089631	0.046646042482310614	False	0.0272280270436386	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P07023	P07023		tyrA		2533070.0	2476310.0	2460330.0	2478650.0	2347410.0	2426710.0	0	0.3729110992891948	0.030257324068558758	False	0.027258758451137063	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P10408	P10408		secA		7269850.0	7403760.0	7348690.0	7314070.0	7340740.0	7386930.0	0	0.37295168059198985	-0.008011056853516583	False	0.027289489858635527	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0ADP9	P0ADP9		yihD		4517470.0	4404220.0	4522720.0	4556720.0	4533040.0	4527310.0	0	0.37298009707478846	0.015089497208772189	False	0.027320221266133992	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AB24	P0AB24		efeO		3646870.0	3755610.0	3744360.0	3678910.0	3746820.0	3782240.0	0	0.37487134797661936	-0.0179116138720959	False	0.027350952673632453	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A9M8	P0A9M8		pta		41030200.0	41220200.0	41969600.0	41351500.0	42682300.0	41958000.0	0	0.3755942839953673	-0.017671536852419234	False	0.027381684081130918	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AAZ7	P0AAZ7		ycaR		5744170.0	5642500.0	5799400.0	5771670.0	5591220.0	5729560.0	0	0.3758946001235756	0.017868870558689774	False	0.02741241548862938	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A7R5	P0A7R5		rpsJ		177664000.0	180421000.0	179133000.0	176737000.0	174374000.0	171807000.0	0	0.375960488776087	-0.021012025991100594	False	0.027443146896127847	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A6B4	P0A6B4		alr		2829060.0	2788130.0	2860350.0	2812520.0	2768030.0	2879060.0	0	0.3760484763205966	0.017739670184306052	False	0.02747387830362631	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P23331	P23331		tdk		2837840.0	2735790.0	2941610.0	2945440.0	2869160.0	2989150.0	0	0.3776230140620543	0.03763268016719541	False	0.02750460971112477	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P23305	P23305		yigA		1544260.0	1577700.0	1574800.0	1510680.0	1774610.0	1638410.0	0	0.37843088893923915	-0.07012362950174092	False	0.027535341118623234	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P76227	P76227		ynjH		3701460.0	3611280.0	3535980.0	3708870.0	3843870.0	3940690.0	0	0.38065524440991083	0.04648222593785814	False	0.0275660725261217	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P28629	P28629		adiA		1858420.0	1940670.0	1872310.0	1995180.0	1856300.0	1962610.0	0	0.3812344971547575	0.03691383596110151	False	0.027596803933620163	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A9Q9	P0A9Q9		asd		18663700.0	18804200.0	18997300.0	18561600.0	19579800.0	19233000.0	0	0.3818989648572108	-0.023394964546189733	False	0.027627535341118625	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P31697	P31697		fimC		4535970.0	4619580.0	4727570.0	4559640.0	4533760.0	4597380.0	0	0.38230297594732904	-0.019664642981788633	False	0.027658266748617086	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A894	P0A894		yhbJ		1691450.0	1631630.0	1592210.0	1676420.0	1706230.0	1673450.0	0	0.38294338395002736	0.03219340198330182	False	0.027688998156115554	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P11557	P11557		damX		6403240.0	6719000.0	6715540.0	6812140.0	6691020.0	6501290.0	0	0.38400007396156977	-0.029613015478017587	False	0.027719729563614015	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P07000	P07000		pldB		534591.0	609870.0	558381.0	563558.0	555998.0	565067.0	0	0.38427289196595943	-0.05199258808593237	False	0.02775046097111248	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P32684	P32684		rluF		2852410.0	2582880.0	2779360.0	2819060.0	2930150.0	2959620.0	0	0.3847346333751828	0.05775479592500612	False	0.02778119237861094	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AES9	P0AES9		hdeA		7227600.0	7049410.0	7007760.0	7692890.0	6646490.0	6726940.0	0	0.38538425770458856	0.06430992683636538	False	0.027811923786109402	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A6U8	P0A6U8		glgA		3041960.0	3013010.0	3029440.0	2939180.0	2988680.0	2931760.0	0	0.38594565949373755	-0.019011593609652933	False	0.02784265519360787	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P77247	P77247		yniC		9682230.0	9559220.0	9711550.0	9555000.0	9448930.0	9769870.0	0	0.3874835576861512	0.014365389405809597	False	0.02787338660110633	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P30850	P30850		rnb		6665360.0	6593400.0	6608890.0	6600110.0	6583680.0	6595190.0	0	0.388316084413084	0.0054357719725574025	False	0.027904118008604796	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AG96	P0AG96		secE		1546070.0	1542000.0	1531970.0	1551420.0	1555080.0	1733460.0	0	0.3886012104499389	0.06159077528148002	False	0.02793484941610326	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AF20	P0AF20		nagC		1342000.0	1301750.0	1316400.0	1401490.0	1388040.0	1357250.0	0	0.38892243005722477	0.03365343019169889	False	0.027965580823601722	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P37349	P37349		dhaM		79880700.0	78041800.0	80124700.0	80376100.0	79384900.0	79346400.0	0	0.38985993943037633	0.01240746680401425	False	0.027996312231100186	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A7D7	P0A7D7		purC		89816400.0	90414900.0	89704400.0	89237100.0	91692700.0	90666900.0	0	0.38992406708948846	-0.01114450752274831	False	0.028027043638598648	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P25535	P25535		visC		2146680.0	2068100.0	2168780.0	1913470.0	2073640.0	2024140.0	0	0.3904641601974461	-0.052669972245640184	False	0.028057775046097116	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AC84	P0AC84		gloB		1067980.0	984953.0	1133270.0	1018410.0	1057310.0	895958.0	0	0.3904679432648512	-0.09055015196861778	False	0.028088506453595577	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P75864	P75864		rlmL		1706490.0	1620070.0	1612840.0	1611430.0	1665680.0	1677490.0	0	0.3907194168191994	0.028236545942727065	False	0.028119237861094038	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P76342	P76342		yedY		1014980.0	1050570.0	1034850.0	979611.0	936403.0	708492.0	0	0.39125385562096593	-0.16081334719837767	False	0.028149969268592503	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P52062	P52062		yggW		156138.0	211506.0	217833.0	196764.0	149630.0	148997.0	0	0.39158365560131175	-0.20608903177950827	False	0.028180700676090967	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P07004	P07004		proA		4862350.0	4788330.0	4877380.0	4906770.0	4717870.0	4783900.0	0	0.39190488375016896	0.016895768103727865	False	0.028211432083589432	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AEN8	P0AEN8		fucU		4850080.0	4651550.0	4732340.0	4729380.0	4578790.0	4617440.0	0	0.3947937278209498	0.024000061451892485	False	0.028242163491087893	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P00935	P00935		metB		677167.0	700154.0	684838.0	688254.0	675528.0	519334.0	0	0.395308083381199	-0.12863146768000847	False	0.028272894898586354	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P23886	P23886		cydC		938264.0	955200.0	900929.0	967810.0	940799.0	945406.0	0	0.39620213405010896	0.027867798148852978	False	0.028303626306084823	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P64588	P64588		yqjI		1771340.0	1609800.0	1737570.0	1679110.0	1722350.0	1762770.0	0	0.39662767312134223	0.040268673972239245	False	0.028334357713583284	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A8V6	P0A8V6		fadR		5039910.0	5308510.0	5091980.0	5276040.0	5265130.0	5065510.0	0	0.39730640483820917	-0.026409418897320163	False	0.02836508912108175	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P78067	P78067		ynjE		2708320.0	2805420.0	2665760.0	2616710.0	2649030.0	2627530.0	0	0.3975304486545553	-0.030097686441352158	False	0.02839582052858021	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AES2	P0AES2		gudD		1732500.0	1689320.0	1696040.0	1734080.0	1726670.0	1694590.0	0	0.3976219734010318	0.013801848500050343	False	0.02842655193607867	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
